Lot #,Lot URL,Expected Time,Current Time,Status,Note
820,https://dome-auctions.com/administration/auctions/1001/lots/1561/update/,16:44,16:43:00,Updated,Time changed
821,https://dome-auctions.com/administration/auctions/1001/lots/1562/update/,16:44,19:28:00,Updated,Time changed
822,https://dome-auctions.com/administration/auctions/1001/lots/1562/update/,16:44,16:44:00,Updated,Time changed
823,https://dome-auctions.com/administration/auctions/1001/lots/1563/update/,16:44,19:28:00,Updated,Time changed
824,https://dome-auctions.com/administration/auctions/1001/lots/1563/update/,16:44,16:44:00,Updated,Time changed
825,https://dome-auctions.com/administration/auctions/1001/lots/1564/update/,16:45,19:28:00,Updated,Time changed
826,https://dome-auctions.com/administration/auctions/1001/lots/1564/update/,16:45,16:45:00,Updated,Time changed
827,https://dome-auctions.com/administration/auctions/1001/lots/1565/update/,16:45,19:28:00,Updated,Time changed
828,https://dome-auctions.com/administration/auctions/1001/lots/1565/update/,16:45,16:45:00,Updated,Time changed
829,https://dome-auctions.com/administration/auctions/1001/lots/1566/update/,16:45,19:28:00,Updated,Time changed
830,https://dome-auctions.com/administration/auctions/1001/lots/1566/update/,16:46,16:45:00,Updated,Time changed
831,https://dome-auctions.com/administration/auctions/1001/lots/1567/update/,16:46,19:32:00,Updated,Time changed
832,https://dome-auctions.com/administration/auctions/1001/lots/1567/update/,16:46,16:46:00,Updated,Time changed
833,https://dome-auctions.com/administration/auctions/1001/lots/1568/update/,16:46,19:32:00,Updated,Time changed
834,https://dome-auctions.com/administration/auctions/1001/lots/1568/update/,16:46,16:46:00,Updated,Time changed
835,https://dome-auctions.com/administration/auctions/1001/lots/1569/update/,16:47,19:32:00,Updated,Time changed
836,https://dome-auctions.com/administration/auctions/1001/lots/1569/update/,16:47,16:47:00,Updated,Time changed
837,https://dome-auctions.com/administration/auctions/1001/lots/1570/update/,16:47,19:32:00,Updated,Time changed
838,https://dome-auctions.com/administration/auctions/1001/lots/1570/update/,16:47,16:47:00,Updated,Time changed
839,https://dome-auctions.com/administration/auctions/1001/lots/1571/update/,16:47,19:32:00,Updated,Time changed
840,https://dome-auctions.com/administration/auctions/1001/lots/1571/update/,16:48,16:47:00,Updated,Time changed
841,https://dome-auctions.com/administration/auctions/1001/lots/1572/update/,16:48,19:36:00,Updated,Time changed
842,https://dome-auctions.com/administration/auctions/1001/lots/1572/update/,16:48,16:48:00,Updated,Time changed
843,https://dome-auctions.com/administration/auctions/1001/lots/1573/update/,16:48,19:36:00,Updated,Time changed
844,https://dome-auctions.com/administration/auctions/1001/lots/1573/update/,16:48,16:48:00,Updated,Time changed
845,https://dome-auctions.com/administration/auctions/1001/lots/1574/update/,16:49,19:36:00,Updated,Time changed
846,https://dome-auctions.com/administration/auctions/1001/lots/1574/update/,16:49,16:49:00,Updated,Time changed
847,https://dome-auctions.com/administration/auctions/1001/lots/1575/update/,16:49,19:36:00,Updated,Time changed
848,https://dome-auctions.com/administration/auctions/1001/lots/1575/update/,16:49,16:49:00,Updated,Time changed
849,https://dome-auctions.com/administration/auctions/1001/lots/1576/update/,16:49,19:36:00,Updated,Time changed
850,https://dome-auctions.com/administration/auctions/1001/lots/1576/update/,16:50,16:49:00,Updated,Time changed
851,https://dome-auctions.com/administration/auctions/1001/lots/1577/update/,16:50,19:40:00,Updated,Time changed
852,https://dome-auctions.com/administration/auctions/1001/lots/1577/update/,16:50,16:50:00,Updated,Time changed
853,https://dome-auctions.com/administration/auctions/1001/lots/1578/update/,16:50,19:40:00,Updated,Time changed
854,https://dome-auctions.com/administration/auctions/1001/lots/1578/update/,16:50,16:50:00,Updated,Time changed
855,https://dome-auctions.com/administration/auctions/1001/lots/1579/update/,16:51,19:40:00,Updated,Time changed
856,https://dome-auctions.com/administration/auctions/1001/lots/1579/update/,16:51,16:51:00,Updated,Time changed
857,https://dome-auctions.com/administration/auctions/1001/lots/1580/update/,16:51,19:40:00,Updated,Time changed
858,https://dome-auctions.com/administration/auctions/1001/lots/1580/update/,16:51,16:51:00,Updated,Time changed
859,https://dome-auctions.com/administration/auctions/1001/lots/1581/update/,16:51,19:40:00,Updated,Time changed
860,https://dome-auctions.com/administration/auctions/1001/lots/1581/update/,16:52,16:51:00,Updated,Time changed
861,https://dome-auctions.com/administration/auctions/1001/lots/1582/update/,16:52,19:44:00,Updated,Time changed
862,https://dome-auctions.com/administration/auctions/1001/lots/1582/update/,16:52,16:52:00,Updated,Time changed
863,https://dome-auctions.com/administration/auctions/1001/lots/1583/update/,16:52,19:44:00,Updated,Time changed
864,https://dome-auctions.com/administration/auctions/1001/lots/1583/update/,16:52,16:52:00,Updated,Time changed
865,https://dome-auctions.com/administration/auctions/1001/lots/1584/update/,16:53,19:44:00,Updated,Time changed
866,https://dome-auctions.com/administration/auctions/1001/lots/1584/update/,16:53,16:53:00,Updated,Time changed
867,https://dome-auctions.com/administration/auctions/1001/lots/1585/update/,16:53,19:44:00,Updated,Time changed
868,https://dome-auctions.com/administration/auctions/1001/lots/1585/update/,16:53,16:53:00,Updated,Time changed
869,https://dome-auctions.com/administration/auctions/1001/lots/1586/update/,16:53,19:44:00,Updated,Time changed
870,https://dome-auctions.com/administration/auctions/1001/lots/1586/update/,16:54,16:53:00,Updated,Time changed
871,https://dome-auctions.com/administration/auctions/1001/lots/1587/update/,16:54,19:48:00,Updated,Time changed
872,https://dome-auctions.com/administration/auctions/1001/lots/1587/update/,16:54,16:54:00,Updated,Time changed
873,https://dome-auctions.com/administration/auctions/1001/lots/1588/update/,16:54,19:48:00,Updated,Time changed
874,https://dome-auctions.com/administration/auctions/1001/lots/1588/update/,16:54,16:54:00,Updated,Time changed
875,https://dome-auctions.com/administration/auctions/1001/lots/1589/update/,16:55,19:48:00,Updated,Time changed
876,https://dome-auctions.com/administration/auctions/1001/lots/1589/update/,16:55,16:55:00,Updated,Time changed
877,https://dome-auctions.com/administration/auctions/1001/lots/1590/update/,16:55,19:48:00,Updated,Time changed
878,https://dome-auctions.com/administration/auctions/1001/lots/1590/update/,16:55,16:55:00,Updated,Time changed
879,https://dome-auctions.com/administration/auctions/1001/lots/1591/update/,16:55,19:48:00,Updated,Time changed
880,https://dome-auctions.com/administration/auctions/1001/lots/1591/update/,16:56,16:55:00,Updated,Time changed
881,https://dome-auctions.com/administration/auctions/1001/lots/1592/update/,16:56,19:52:00,Updated,Time changed
882,https://dome-auctions.com/administration/auctions/1001/lots/1592/update/,16:56,16:56:00,Updated,Time changed
883,https://dome-auctions.com/administration/auctions/1001/lots/1593/update/,16:56,19:52:00,Updated,Time changed
884,https://dome-auctions.com/administration/auctions/1001/lots/1593/update/,16:56,16:56:00,Updated,Time changed
885,https://dome-auctions.com/administration/auctions/1001/lots/1594/update/,16:57,19:52:00,Updated,Time changed
886,https://dome-auctions.com/administration/auctions/1001/lots/1594/update/,16:57,16:57:00,Updated,Time changed
887,https://dome-auctions.com/administration/auctions/1001/lots/1595/update/,16:57,19:52:00,Updated,Time changed
888,https://dome-auctions.com/administration/auctions/1001/lots/1595/update/,16:57,16:57:00,Updated,Time changed
889,https://dome-auctions.com/administration/auctions/1001/lots/1596/update/,16:57,19:52:00,Updated,Time changed
890,https://dome-auctions.com/administration/auctions/1001/lots/1596/update/,16:58,16:57:00,Updated,Time changed
891,https://dome-auctions.com/administration/auctions/1001/lots/1597/update/,16:58,19:56:00,Updated,Time changed
892,https://dome-auctions.com/administration/auctions/1001/lots/1597/update/,16:58,16:58:00,Updated,Time changed
893,https://dome-auctions.com/administration/auctions/1001/lots/1598/update/,16:58,19:56:00,Updated,Time changed
894,https://dome-auctions.com/administration/auctions/1001/lots/1598/update/,16:58,16:58:00,Updated,Time changed
895,https://dome-auctions.com/administration/auctions/1001/lots/1599/update/,16:59,19:56:00,Updated,Time changed
896,https://dome-auctions.com/administration/auctions/1001/lots/1599/update/,16:59,16:59:00,Updated,Time changed
897,https://dome-auctions.com/administration/auctions/1001/lots/1600/update/,16:59,19:56:00,Updated,Time changed
898,https://dome-auctions.com/administration/auctions/1001/lots/1600/update/,16:59,16:59:00,Updated,Time changed
899,https://dome-auctions.com/administration/auctions/1001/lots/1601/update/,16:59,19:56:00,Updated,Time changed
900,https://dome-auctions.com/administration/auctions/1001/lots/1601/update/,17:00,16:59:00,Updated,Time changed
901,https://dome-auctions.com/administration/auctions/1001/lots/1602/update/,17:00,14:00:00,Updated,Time changed
902,https://dome-auctions.com/administration/auctions/1001/lots/1602/update/,17:00,17:00:00,Updated,Time changed
903,https://dome-auctions.com/administration/auctions/1001/lots/1603/update/,17:00,14:00:00,Updated,Time changed
904,https://dome-auctions.com/administration/auctions/1001/lots/1603/update/,17:00,17:00:00,Updated,Time changed
905,https://dome-auctions.com/administration/auctions/1001/lots/1604/update/,17:01,14:00:00,Updated,Time changed
906,https://dome-auctions.com/administration/auctions/1001/lots/1604/update/,17:01,17:01:00,Updated,Time changed
907,https://dome-auctions.com/administration/auctions/1001/lots/1605/update/,17:01,14:00:00,Updated,Time changed
908,https://dome-auctions.com/administration/auctions/1001/lots/1605/update/,17:01,17:01:00,Updated,Time changed
909,https://dome-auctions.com/administration/auctions/1001/lots/1606/update/,17:01,14:00:00,Updated,Time changed
910,https://dome-auctions.com/administration/auctions/1001/lots/1606/update/,17:02,17:01:00,Updated,Time changed
911,https://dome-auctions.com/administration/auctions/1001/lots/1607/update/,17:02,14:00:00,Updated,Time changed
912,https://dome-auctions.com/administration/auctions/1001/lots/1607/update/,17:02,17:02:00,Updated,Time changed
913,https://dome-auctions.com/administration/auctions/1001/lots/1608/update/,17:02,14:00:00,Updated,Time changed
914,https://dome-auctions.com/administration/auctions/1001/lots/1608/update/,17:02,17:02:00,Updated,Time changed
915,https://dome-auctions.com/administration/auctions/1001/lots/1609/update/,17:03,14:00:00,Updated,Time changed
916,https://dome-auctions.com/administration/auctions/1001/lots/1609/update/,17:03,17:03:00,Updated,Time changed
917,https://dome-auctions.com/administration/auctions/1001/lots/1610/update/,17:03,14:00:00,Updated,Time changed
918,https://dome-auctions.com/administration/auctions/1001/lots/1610/update/,17:03,17:03:00,Updated,Time changed
919,https://dome-auctions.com/administration/auctions/1001/lots/1611/update/,17:03,14:00:00,Updated,Time changed
920,https://dome-auctions.com/administration/auctions/1001/lots/1611/update/,17:04,17:03:00,Updated,Time changed
921,https://dome-auctions.com/administration/auctions/1001/lots/1612/update/,17:04,14:00:00,Updated,Time changed
922,https://dome-auctions.com/administration/auctions/1001/lots/1612/update/,17:04,17:04:00,Updated,Time changed
923,https://dome-auctions.com/administration/auctions/1001/lots/1613/update/,17:04,14:00:00,Updated,Time changed
924,https://dome-auctions.com/administration/auctions/1001/lots/1613/update/,17:04,17:04:00,Updated,Time changed
925,https://dome-auctions.com/administration/auctions/1001/lots/1614/update/,17:05,14:00:00,Updated,Time changed
926,https://dome-auctions.com/administration/auctions/1001/lots/1614/update/,17:05,17:05:00,Updated,Time changed
927,https://dome-auctions.com/administration/auctions/1001/lots/1615/update/,17:05,14:00:00,Updated,Time changed
928,https://dome-auctions.com/administration/auctions/1001/lots/1615/update/,17:05,17:05:00,Updated,Time changed
929,https://dome-auctions.com/administration/auctions/1001/lots/1616/update/,17:05,14:00:00,Updated,Time changed
930,https://dome-auctions.com/administration/auctions/1001/lots/1616/update/,17:06,17:05:00,Updated,Time changed
931,https://dome-auctions.com/administration/auctions/1001/lots/1617/update/,17:06,14:01:00,Updated,Time changed
932,https://dome-auctions.com/administration/auctions/1001/lots/1617/update/,17:06,17:06:00,Updated,Time changed
933,https://dome-auctions.com/administration/auctions/1001/lots/1618/update/,17:06,14:01:00,Updated,Time changed
934,https://dome-auctions.com/administration/auctions/1001/lots/1618/update/,17:06,17:06:00,Updated,Time changed
935,https://dome-auctions.com/administration/auctions/1001/lots/1619/update/,17:07,14:01:00,Updated,Time changed
936,https://dome-auctions.com/administration/auctions/1001/lots/1619/update/,17:07,17:07:00,Updated,Time changed
937,https://dome-auctions.com/administration/auctions/1001/lots/1620/update/,17:07,14:01:00,Updated,Time changed
938,https://dome-auctions.com/administration/auctions/1001/lots/1620/update/,17:07,17:07:00,Updated,Time changed
939,https://dome-auctions.com/administration/auctions/1001/lots/1621/update/,17:07,14:01:00,Updated,Time changed
940,https://dome-auctions.com/administration/auctions/1001/lots/1621/update/,17:08,17:07:00,Updated,Time changed
941,https://dome-auctions.com/administration/auctions/1001/lots/1622/update/,17:08,14:00:00,Updated,Time changed
942,https://dome-auctions.com/administration/auctions/1001/lots/1622/update/,17:08,17:08:00,Updated,Time changed
943,https://dome-auctions.com/administration/auctions/1001/lots/1623/update/,17:08,14:00:00,Updated,Time changed
944,https://dome-auctions.com/administration/auctions/1001/lots/1623/update/,17:08,17:08:00,Updated,Time changed
945,https://dome-auctions.com/administration/auctions/1001/lots/1624/update/,17:09,14:00:00,Updated,Time changed
946,https://dome-auctions.com/administration/auctions/1001/lots/1624/update/,17:09,17:09:00,Updated,Time changed
947,https://dome-auctions.com/administration/auctions/1001/lots/1625/update/,17:09,14:00:00,Updated,Time changed
948,https://dome-auctions.com/administration/auctions/1001/lots/1625/update/,17:09,17:09:00,Updated,Time changed
949,https://dome-auctions.com/administration/auctions/1001/lots/1626/update/,17:09,14:00:00,Updated,Time changed
950,https://dome-auctions.com/administration/auctions/1001/lots/1626/update/,17:10,17:09:00,Updated,Time changed
951,https://dome-auctions.com/administration/auctions/1001/lots/1627/update/,17:10,14:00:00,Updated,Time changed
952,https://dome-auctions.com/administration/auctions/1001/lots/1627/update/,17:10,17:10:00,Updated,Time changed
953,https://dome-auctions.com/administration/auctions/1001/lots/1628/update/,17:10,14:00:00,Updated,Time changed
954,https://dome-auctions.com/administration/auctions/1001/lots/1628/update/,17:10,17:10:00,Updated,Time changed
955,https://dome-auctions.com/administration/auctions/1001/lots/1629/update/,17:11,14:00:00,Updated,Time changed
956,https://dome-auctions.com/administration/auctions/1001/lots/1629/update/,17:11,17:11:00,Updated,Time changed
957,https://dome-auctions.com/administration/auctions/1001/lots/1630/update/,17:11,14:00:00,Updated,Time changed
958,https://dome-auctions.com/administration/auctions/1001/lots/1630/update/,17:11,17:11:00,Updated,Time changed
959,https://dome-auctions.com/administration/auctions/1001/lots/1631/update/,17:11,14:00:00,Updated,Time changed
960,https://dome-auctions.com/administration/auctions/1001/lots/1631/update/,17:12,17:11:00,Updated,Time changed
961,https://dome-auctions.com/administration/auctions/1001/lots/1632/update/,17:12,14:00:00,Updated,Time changed
962,https://dome-auctions.com/administration/auctions/1001/lots/1632/update/,17:12,17:12:00,Updated,Time changed
963,https://dome-auctions.com/administration/auctions/1001/lots/1633/update/,17:12,14:00:00,Updated,Time changed
964,https://dome-auctions.com/administration/auctions/1001/lots/1633/update/,17:12,17:12:00,Updated,Time changed
965,https://dome-auctions.com/administration/auctions/1001/lots/1634/update/,17:13,14:00:00,Updated,Time changed
966,https://dome-auctions.com/administration/auctions/1001/lots/1634/update/,17:13,17:13:00,Updated,Time changed
967,https://dome-auctions.com/administration/auctions/1001/lots/1635/update/,17:13,14:00:00,Updated,Time changed
968,https://dome-auctions.com/administration/auctions/1001/lots/1635/update/,17:13,17:13:00,Updated,Time changed
969,https://dome-auctions.com/administration/auctions/1001/lots/1636/update/,17:13,14:00:00,Updated,Time changed
970,https://dome-auctions.com/administration/auctions/1001/lots/1636/update/,17:14,17:13:00,Updated,Time changed
971,https://dome-auctions.com/administration/auctions/1001/lots/1637/update/,17:14,14:00:00,Updated,Time changed
972,https://dome-auctions.com/administration/auctions/1001/lots/1637/update/,17:14,17:14:00,Updated,Time changed
973,https://dome-auctions.com/administration/auctions/1001/lots/1638/update/,17:14,14:00:00,Updated,Time changed
974,https://dome-auctions.com/administration/auctions/1001/lots/1638/update/,17:14,17:14:00,Updated,Time changed
975,https://dome-auctions.com/administration/auctions/1001/lots/1639/update/,17:15,14:00:00,Updated,Time changed
976,https://dome-auctions.com/administration/auctions/1001/lots/1639/update/,17:15,17:15:00,Updated,Time changed
977,https://dome-auctions.com/administration/auctions/1001/lots/1640/update/,17:15,14:00:00,Updated,Time changed
978,https://dome-auctions.com/administration/auctions/1001/lots/1640/update/,17:15,17:15:00,Updated,Time changed
979,https://dome-auctions.com/administration/auctions/1001/lots/1641/update/,17:15,14:00:00,Updated,Time changed
980,https://dome-auctions.com/administration/auctions/1001/lots/1641/update/,17:16,17:15:00,Updated,Time changed
981,https://dome-auctions.com/administration/auctions/1001/lots/1642/update/,17:16,14:03:00,Updated,Time changed
982,https://dome-auctions.com/administration/auctions/1001/lots/1642/update/,17:16,17:16:00,Updated,Time changed
983,https://dome-auctions.com/administration/auctions/1001/lots/1643/update/,17:16,14:03:00,Updated,Time changed
984,https://dome-auctions.com/administration/auctions/1001/lots/1643/update/,17:16,17:16:00,Updated,Time changed
985,https://dome-auctions.com/administration/auctions/1001/lots/1644/update/,17:17,14:03:00,Updated,Time changed
986,https://dome-auctions.com/administration/auctions/1001/lots/1644/update/,17:17,17:17:00,Updated,Time changed
987,https://dome-auctions.com/administration/auctions/1001/lots/1645/update/,17:17,14:03:00,Updated,Time changed
988,https://dome-auctions.com/administration/auctions/1001/lots/1645/update/,17:17,17:17:00,Updated,Time changed
989,https://dome-auctions.com/administration/auctions/1001/lots/1646/update/,17:17,14:03:00,Updated,Time changed
990,https://dome-auctions.com/administration/auctions/1001/lots/1646/update/,17:18,17:17:00,Updated,Time changed
991,https://dome-auctions.com/administration/auctions/1001/lots/1647/update/,17:18,14:00:00,Updated,Time changed
992,https://dome-auctions.com/administration/auctions/1001/lots/1647/update/,17:18,17:18:00,Updated,Time changed
993,https://dome-auctions.com/administration/auctions/1001/lots/1648/update/,17:18,14:00:00,Updated,Time changed
994,https://dome-auctions.com/administration/auctions/1001/lots/1648/update/,17:18,17:18:00,Updated,Time changed
995,https://dome-auctions.com/administration/auctions/1001/lots/1649/update/,17:19,14:00:00,Updated,Time changed
996,https://dome-auctions.com/administration/auctions/1001/lots/1649/update/,17:19,17:19:00,Updated,Time changed
997,https://dome-auctions.com/administration/auctions/1001/lots/1650/update/,17:19,14:00:00,Updated,Time changed
998,https://dome-auctions.com/administration/auctions/1001/lots/1650/update/,17:19,17:19:00,Updated,Time changed
999,https://dome-auctions.com/administration/auctions/1001/lots/1651/update/,17:19,14:00:00,Updated,Time changed
1000,https://dome-auctions.com/administration/auctions/1001/lots/1651/update/,17:20,17:19:00,Updated,Time changed
1001,https://dome-auctions.com/administration/auctions/1001/lots/1652/update/,17:20,14:00:00,Updated,Time changed
1002,https://dome-auctions.com/administration/auctions/1001/lots/1652/update/,17:20,17:20:00,Updated,Time changed
1003,https://dome-auctions.com/administration/auctions/1001/lots/1653/update/,17:20,14:00:00,Updated,Time changed
1004,https://dome-auctions.com/administration/auctions/1001/lots/1653/update/,17:20,17:20:00,Updated,Time changed
1005,https://dome-auctions.com/administration/auctions/1001/lots/1654/update/,17:21,14:00:00,Updated,Time changed
1006,https://dome-auctions.com/administration/auctions/1001/lots/1654/update/,17:21,17:21:00,Updated,Time changed
1007,https://dome-auctions.com/administration/auctions/1001/lots/1655/update/,17:21,14:00:00,Updated,Time changed
1008,https://dome-auctions.com/administration/auctions/1001/lots/1655/update/,17:21,17:21:00,Updated,Time changed
1009,https://dome-auctions.com/administration/auctions/1001/lots/1656/update/,17:21,14:00:00,Updated,Time changed
1010,https://dome-auctions.com/administration/auctions/1001/lots/1656/update/,17:22,17:21:00,Updated,Time changed
1011,https://dome-auctions.com/administration/auctions/1001/lots/1657/update/,17:22,14:00:00,Updated,Time changed
1012,https://dome-auctions.com/administration/auctions/1001/lots/1657/update/,17:22,17:22:00,Updated,Time changed
1013,https://dome-auctions.com/administration/auctions/1001/lots/1658/update/,17:22,14:00:00,Updated,Time changed
1014,https://dome-auctions.com/administration/auctions/1001/lots/1658/update/,17:22,17:22:00,Updated,Time changed
1015,https://dome-auctions.com/administration/auctions/1001/lots/1659/update/,17:23,14:00:00,Updated,Time changed
1016,https://dome-auctions.com/administration/auctions/1001/lots/1659/update/,17:23,17:23:00,Updated,Time changed
1017,https://dome-auctions.com/administration/auctions/1001/lots/1660/update/,17:23,14:00:00,Updated,Time changed
1018,https://dome-auctions.com/administration/auctions/1001/lots/1660/update/,17:23,17:23:00,Updated,Time changed
1019,https://dome-auctions.com/administration/auctions/1001/lots/1661/update/,17:23,14:00:00,Updated,Time changed
1020,https://dome-auctions.com/administration/auctions/1001/lots/1661/update/,17:24,17:23:00,Updated,Time changed
1021,https://dome-auctions.com/administration/auctions/1001/lots/1662/update/,17:24,14:00:00,Updated,Time changed
1022,https://dome-auctions.com/administration/auctions/1001/lots/1662/update/,17:24,17:24:00,Updated,Time changed
1023,https://dome-auctions.com/administration/auctions/1001/lots/1663/update/,17:24,14:00:00,Updated,Time changed
1024,https://dome-auctions.com/administration/auctions/1001/lots/1663/update/,17:24,17:24:00,Updated,Time changed
1025,https://dome-auctions.com/administration/auctions/1001/lots/1664/update/,17:25,14:00:00,Updated,Time changed
1026,https://dome-auctions.com/administration/auctions/1001/lots/1664/update/,17:25,17:25:00,Updated,Time changed
1027,https://dome-auctions.com/administration/auctions/1001/lots/1665/update/,17:25,14:00:00,Updated,Time changed
1028,https://dome-auctions.com/administration/auctions/1001/lots/1665/update/,17:25,17:25:00,Updated,Time changed
1029,https://dome-auctions.com/administration/auctions/1001/lots/1666/update/,17:25,14:00:00,Updated,Time changed
1030,https://dome-auctions.com/administration/auctions/1001/lots/1666/update/,17:26,17:25:00,Updated,Time changed
1031,https://dome-auctions.com/administration/auctions/1001/lots/1667/update/,17:26,14:05:00,Updated,Time changed
1032,https://dome-auctions.com/administration/auctions/1001/lots/1667/update/,17:26,17:26:00,Updated,Time changed
1033,https://dome-auctions.com/administration/auctions/1001/lots/1668/update/,17:26,14:05:00,Updated,Time changed
1034,https://dome-auctions.com/administration/auctions/1001/lots/1668/update/,17:26,17:26:00,Updated,Time changed
1035,https://dome-auctions.com/administration/auctions/1001/lots/1669/update/,17:27,14:05:00,Updated,Time changed
1036,https://dome-auctions.com/administration/auctions/1001/lots/1669/update/,17:27,17:27:00,Updated,Time changed
1037,https://dome-auctions.com/administration/auctions/1001/lots/1670/update/,17:27,14:00:00,Updated,Time changed
1038,https://dome-auctions.com/administration/auctions/1001/lots/1670/update/,17:27,17:27:00,Updated,Time changed
1039,https://dome-auctions.com/administration/auctions/1001/lots/1671/update/,17:27,14:00:00,Updated,Time changed
1040,https://dome-auctions.com/administration/auctions/1001/lots/1671/update/,17:28,17:27:00,Updated,Time changed
1041,https://dome-auctions.com/administration/auctions/1001/lots/1672/update/,17:28,14:00:00,Updated,Time changed
1042,https://dome-auctions.com/administration/auctions/1001/lots/1672/update/,17:28,17:28:00,Updated,Time changed
1043,https://dome-auctions.com/administration/auctions/1001/lots/1673/update/,17:28,14:00:00,Updated,Time changed
1044,https://dome-auctions.com/administration/auctions/1001/lots/1673/update/,17:28,17:28:00,Updated,Time changed
1045,https://dome-auctions.com/administration/auctions/1001/lots/1674/update/,17:29,14:00:00,Updated,Time changed
1046,https://dome-auctions.com/administration/auctions/1001/lots/1674/update/,17:29,17:29:00,Updated,Time changed
1047,https://dome-auctions.com/administration/auctions/1001/lots/1675/update/,17:29,14:00:00,Updated,Time changed
1048,https://dome-auctions.com/administration/auctions/1001/lots/1675/update/,17:29,17:29:00,Updated,Time changed
1049,https://dome-auctions.com/administration/auctions/1001/lots/1676/update/,17:29,14:00:00,Updated,Time changed
1050,https://dome-auctions.com/administration/auctions/1001/lots/1676/update/,17:30,17:29:00,Updated,Time changed
1051,https://dome-auctions.com/administration/auctions/1001/lots/1677/update/,17:30,14:00:00,Updated,Time changed
1052,https://dome-auctions.com/administration/auctions/1001/lots/1677/update/,17:30,17:30:00,Updated,Time changed
1053,https://dome-auctions.com/administration/auctions/1001/lots/1678/update/,17:30,14:00:00,Updated,Time changed
1054,https://dome-auctions.com/administration/auctions/1001/lots/1678/update/,17:30,17:30:00,Updated,Time changed
1055,https://dome-auctions.com/administration/auctions/1001/lots/1679/update/,17:31,14:00:00,Updated,Time changed
1056,https://dome-auctions.com/administration/auctions/1001/lots/1679/update/,17:31,17:31:00,Updated,Time changed
1057,https://dome-auctions.com/administration/auctions/1001/lots/1680/update/,17:31,14:00:00,Updated,Time changed
1058,https://dome-auctions.com/administration/auctions/1001/lots/1680/update/,17:31,17:31:00,Updated,Time changed
1059,https://dome-auctions.com/administration/auctions/1001/lots/1681/update/,17:31,14:00:00,Updated,Time changed
1060,https://dome-auctions.com/administration/auctions/1001/lots/1681/update/,17:32,17:31:00,Updated,Time changed
1061,https://dome-auctions.com/administration/auctions/1001/lots/1682/update/,17:32,14:00:00,Updated,Time changed
1062,https://dome-auctions.com/administration/auctions/1001/lots/1682/update/,17:32,17:32:00,Updated,Time changed
1063,https://dome-auctions.com/administration/auctions/1001/lots/1683/update/,17:32,14:00:00,Updated,Time changed
1064,https://dome-auctions.com/administration/auctions/1001/lots/1683/update/,17:32,17:32:00,Updated,Time changed
1065,https://dome-auctions.com/administration/auctions/1001/lots/1684/update/,17:33,14:00:00,Updated,Time changed
1066,https://dome-auctions.com/administration/auctions/1001/lots/1684/update/,17:33,17:33:00,Updated,Time changed
1067,https://dome-auctions.com/administration/auctions/1001/lots/1685/update/,17:33,14:00:00,Updated,Time changed
1068,https://dome-auctions.com/administration/auctions/1001/lots/1685/update/,17:33,17:33:00,Updated,Time changed
1069,https://dome-auctions.com/administration/auctions/1001/lots/1686/update/,17:33,14:00:00,Updated,Time changed
1070,https://dome-auctions.com/administration/auctions/1001/lots/1686/update/,17:34,17:33:00,Updated,Time changed
1071,https://dome-auctions.com/administration/auctions/1001/lots/1687/update/,17:34,14:00:00,Updated,Time changed
1072,https://dome-auctions.com/administration/auctions/1001/lots/1687/update/,17:34,17:34:00,Updated,Time changed
1073,https://dome-auctions.com/administration/auctions/1001/lots/1688/update/,17:34,14:00:00,Updated,Time changed
1074,https://dome-auctions.com/administration/auctions/1001/lots/1688/update/,17:34,17:34:00,Updated,Time changed
1075,https://dome-auctions.com/administration/auctions/1001/lots/1689/update/,17:35,14:00:00,Updated,Time changed
1076,https://dome-auctions.com/administration/auctions/1001/lots/1689/update/,17:35,17:35:00,Updated,Time changed
1077,https://dome-auctions.com/administration/auctions/1001/lots/1690/update/,17:35,14:00:00,Updated,Time changed
1078,https://dome-auctions.com/administration/auctions/1001/lots/1690/update/,17:35,17:35:00,Updated,Time changed
1079,https://dome-auctions.com/administration/auctions/1001/lots/1691/update/,17:35,14:00:00,Updated,Time changed
1080,https://dome-auctions.com/administration/auctions/1001/lots/1691/update/,17:36,17:35:00,Updated,Time changed
1081,https://dome-auctions.com/administration/auctions/1001/lots/1692/update/,17:36,14:00:00,Updated,Time changed
1082,https://dome-auctions.com/administration/auctions/1001/lots/1692/update/,17:36,17:36:00,Updated,Time changed
1083,https://dome-auctions.com/administration/auctions/1001/lots/1693/update/,17:36,14:00:00,Updated,Time changed
1084,https://dome-auctions.com/administration/auctions/1001/lots/1693/update/,17:36,17:36:00,Updated,Time changed
1085,https://dome-auctions.com/administration/auctions/1001/lots/1694/update/,17:37,14:00:00,Updated,Time changed
1086,https://dome-auctions.com/administration/auctions/1001/lots/1694/update/,17:37,17:37:00,Updated,Time changed
1087,https://dome-auctions.com/administration/auctions/1001/lots/1695/update/,17:37,14:00:00,Updated,Time changed
1088,https://dome-auctions.com/administration/auctions/1001/lots/1695/update/,17:37,17:37:00,Updated,Time changed
1089,https://dome-auctions.com/administration/auctions/1001/lots/1696/update/,17:37,14:00:00,Updated,Time changed
1090,https://dome-auctions.com/administration/auctions/1001/lots/1696/update/,17:38,17:37:00,Updated,Time changed
1091,https://dome-auctions.com/administration/auctions/1001/lots/1697/update/,17:38,14:00:00,Updated,Time changed
